series,series_name,frequency,year,month,date,value
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2012,9,2012-09,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2012,10,2012-10,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2012,11,2012-11,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2012,12,2012-12,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2013,1,2013-01,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2013,2,2013-02,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2013,3,2013-03,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2013,4,2013-04,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2013,5,2013-05,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2013,6,2013-06,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2013,7,2013-07,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2013,8,2013-08,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2013,9,2013-09,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2013,10,2013-10,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2013,11,2013-11,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2013,12,2013-12,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2014,1,2014-01,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2014,2,2014-02,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2014,3,2014-03,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2014,4,2014-04,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2014,5,2014-05,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2014,6,2014-06,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2014,7,2014-07,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2014,8,2014-08,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2014,9,2014-09,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2014,10,2014-10,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2014,11,2014-11,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2014,12,2014-12,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2015,1,2015-01,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2015,2,2015-02,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2015,3,2015-03,120.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2015,4,2015-04,217.0
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2015,5,2015-05,215.9
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2015,6,2015-06,214.8
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2015,7,2015-07,294.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2015,8,2015-08,302.5
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2015,9,2015-09,301.1
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2015,10,2015-10,303.6
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2015,11,2015-11,374.6
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2015,12,2015-12,376.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2016,1,2016-01,389.6
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2016,2,2016-02,415.7
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2016,3,2016-03,415.7
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2016,4,2016-04,431.8
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2016,5,2016-05,412.5
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2016,6,2016-06,437.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2016,7,2016-07,445.7
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2016,8,2016-08,436.7
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2016,9,2016-09,439.2
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2016,10,2016-10,427.7
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2016,11,2016-11,406.8
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2016,12,2016-12,396.7
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,1,2017-01,409.5
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,2,2017-02,422.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,3,2017-03,419.6
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,4,2017-04,425.8
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,5,2017-05,424.2
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,6,2017-06,420.1
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,7,2017-07,425.5
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,8,2017-08,434.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,9,2017-09,429.4
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,10,2017-10,427.7
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,11,2017-11,429.4
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2017,12,2017-12,434.0
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,1,2018-01,444.1
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,2,2018-02,437.5
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,3,2018-03,439.4
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,4,2018-04,438.6
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,5,2018-05,434.5
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,6,2018-06,422.0
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,7,2018-07,414.7
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,8,2018-08,410.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,9,2018-09,407.0
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,10,2018-10,413.6
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,11,2018-11,414.7
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2018,12,2018-12,429.1
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,1,2019-01,438.9
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,2,2019-02,439.4
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,3,2019-03,431.5
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,4,2019-04,429.9
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,5,2019-05,432.6
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,6,2019-06,459.9
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,7,2019-07,510.8
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,8,2019-08,730.0
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,9,2019-09,857.9
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,10,2019-10,965.8
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,11,2019-11,1107.9
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2019,12,2019-12,1221.5
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,1,2020-01,1567.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,2,2020-02,1649.2
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,3,2020-03,1740.7
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,4,2020-04,1856.7
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,5,2020-05,1871.7
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,6,2020-06,1912.0
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,7,2020-07,2424.5
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,8,2020-08,2567.4
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,9,2020-09,2560.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,10,2020-10,2926.8
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,11,2020-11,3034.4
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2020,12,2020-12,3622.5
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,1,2021-01,3161.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,2,2021-02,2974.2
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,3,2021-03,3065.7
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,4,2021-04,3268.0
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,5,2021-05,3516.6
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,6,2021-06,3252.8
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,7,2021-07,3354.6
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,8,2021-08,3352.7
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,9,2021-09,3193.4
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,10,2021-10,3299.6
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,11,2021-11,3320.8
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2021,12,2021-12,3364.1
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,1,2022-01,3315.1
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,2,2022-02,3517.4
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,3,2022-03,3561.6
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,4,2022-04,3502.2
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,5,2022-05,3417.0
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,6,2022-06,3347.8
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,7,2022-07,3268.6
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,8,2022-08,3170.0
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,9,2022-09,3591.8
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,10,2022-10,4016.0
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,11,2022-11,4333.2
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2022,12,2022-12,4489.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,1,2023-01,4683.4
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,2,2023-02,4452.5
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,3,2023-03,4861.8
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,4,2023-04,4886.8
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,5,2023-05,4808.9
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,6,2023-06,4686.1
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,7,2023-07,4810.8
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,8,2023-08,4777.1
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,9,2023-09,4548.1
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,10,2023-10,4910.2
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,11,2023-11,5001.4
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2023,12,2023-12,5061.6
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,1,2024-01,5000.1
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,2,2024-02,4984.6
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,3,2024-03,5461.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,4,2024-04,5664.2
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,5,2024-05,5734.7
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,6,2024-06,5693.3
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,7,2024-07,5914.7
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,8,2024-08,6116.5
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,9,2024-09,6433.4
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,10,2024-10,6781.7
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,11,2024-11,6451.1
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2024,12,2024-12,6377.9
gold_reserves_monthly,Gold Reserves: USD mn: Monthly: United Arab Emirates,monthly,2025,1,2025-01,6810.8
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,1980,12,1980-12,449.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,1981,12,1981-12,454.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,1982,12,1982-12,459.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,1983,12,1983-12,454.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,1984,12,1984-12,461.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,1985,12,1985-12,462.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,1986,12,1986-12,428.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,1987,12,1987-12,440.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,1988,12,1988-12,521.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,1989,12,1989-12,455.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,1990,12,1990-12,393.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,1991,12,1991-12,462.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,1992,12,1992-12,466.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,1993,12,1993-12,482.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,1994,12,1994-12,1028.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,1995,12,1995-12,514.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,1996,12,1996-12,580.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,1997,12,1997-12,682.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,1998,12,1998-12,578.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,1999,12,1999-12,768.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,2000,12,2000-12,875.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,2001,12,2001-12,665.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,2002,12,2002-12,892.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,2003,12,2003-12,1442.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,2004,12,2004-12,2659.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,2005,12,2005-12,4201.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,2006,12,2006-12,11343.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,2007,12,2007-12,15019.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,2008,12,2008-12,16271.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,2009,12,2009-12,3174.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,2010,12,2010-12,2466.0
investment_abroad,Direct Investment Abroad: USD mn: Annual: United Arab Emirates,annual,2011,12,2011-12,2629.0
